time_sec,cmd_linear_x,cmd_angular_z,target_right_mps,target_left_mps,actual_right_mps,actual_left_mps,error_right,error_left,right_ticks,left_ticks,best_angle_deg,weld_status
2.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
2.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
3.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
