time_sec,cmd_linear_x,cmd_angular_z,target_right_mps,target_left_mps,actual_right_mps,actual_left_mps,error_right,error_left,right_ticks,left_ticks,best_angle_deg,weld_status
7.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
7.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
8.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,nan,UNKNOWN
9.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,nan,UNKNOWN
9.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,nan,UNKNOWN
9.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,nan,UNKNOWN
9.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0,nan,UNKNOWN
9.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,nan,UNKNOWN
9.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0,nan,UNKNOWN
9.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,nan,UNKNOWN
9.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,nan,UNKNOWN
9.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,nan,UNKNOWN
9.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,0,nan,UNKNOWN
9.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,nan,UNKNOWN
9.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,0,nan,UNKNOWN
9.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,nan,UNKNOWN
9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,nan,UNKNOWN
9.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,nan,UNKNOWN
9.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89,0,nan,UNKNOWN
9.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,nan,UNKNOWN
9.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0,nan,UNKNOWN
9.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0,nan,UNKNOWN
9.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,0,nan,UNKNOWN
10.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,0,nan,UNKNOWN
10.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,0,nan,UNKNOWN
10.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,0,nan,UNKNOWN
10.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219,0,nan,UNKNOWN
10.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,0,nan,UNKNOWN
10.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277,0,nan,UNKNOWN
10.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,0,nan,UNKNOWN
10.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332,0,nan,UNKNOWN
10.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,0,nan,UNKNOWN
10.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,0,nan,UNKNOWN
10.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,0,nan,UNKNOWN
10.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377,0,nan,UNKNOWN
10.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,0,nan,UNKNOWN
10.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401,0,nan,UNKNOWN
10.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,0,nan,UNKNOWN
10.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,425,0,nan,UNKNOWN
10.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,0,nan,UNKNOWN
10.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441,0,nan,UNKNOWN
10.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,0,nan,UNKNOWN
10.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413,0,nan,UNKNOWN
11.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,0,nan,UNKNOWN
11.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333,0,nan,UNKNOWN
11.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,0,nan,UNKNOWN
11.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254,0,nan,UNKNOWN
11.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0,nan,UNKNOWN
11.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,0,nan,UNKNOWN
11.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0,nan,UNKNOWN
11.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102,0,nan,UNKNOWN
11.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,nan,UNKNOWN
11.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0,nan,UNKNOWN
11.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,nan,UNKNOWN
11.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3,0,nan,UNKNOWN
11.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,0,nan,UNKNOWN
11.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77,0,nan,UNKNOWN
11.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150,0,nan,UNKNOWN
11.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-150,0,nan,UNKNOWN
11.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222,0,nan,UNKNOWN
11.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222,0,nan,UNKNOWN
11.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291,0,nan,UNKNOWN
11.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291,0,nan,UNKNOWN
12.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357,0,nan,UNKNOWN
12.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-357,0,nan,UNKNOWN
12.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366,0,nan,UNKNOWN
12.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-366,0,nan,UNKNOWN
12.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-368,0,nan,UNKNOWN
12.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-368,0,nan,UNKNOWN
12.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378,0,nan,UNKNOWN
12.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-378,0,nan,UNKNOWN
12.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-446,0,nan,UNKNOWN
12.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-446,0,nan,UNKNOWN
12.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516,0,nan,UNKNOWN
12.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516,0,nan,UNKNOWN
12.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,0,nan,UNKNOWN
12.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-540,0,nan,UNKNOWN
12.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
12.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
12.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,0,nan,UNKNOWN
12.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,0,nan,UNKNOWN
12.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,0,nan,UNKNOWN
12.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-539,0,nan,UNKNOWN
13.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
13.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
13.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-536,0,nan,UNKNOWN
13.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-536,0,nan,UNKNOWN
13.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533,0,nan,UNKNOWN
13.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533,0,nan,UNKNOWN
13.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533,0,nan,UNKNOWN
13.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-533,0,nan,UNKNOWN
13.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
13.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-538,0,nan,UNKNOWN
13.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545,0,nan,UNKNOWN
13.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-545,0,nan,UNKNOWN
13.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-522,0,nan,UNKNOWN
13.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528,0,nan,UNKNOWN
13.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-528,0,nan,UNKNOWN
14.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490,0,nan,UNKNOWN
14.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-490,0,nan,UNKNOWN
14.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458,0,nan,UNKNOWN
14.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-458,0,nan,UNKNOWN
14.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428,0,nan,UNKNOWN
14.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-428,0,nan,UNKNOWN
14.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398,0,nan,UNKNOWN
14.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-398,0,nan,UNKNOWN
14.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-388,0,nan,UNKNOWN
14.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-388,0,nan,UNKNOWN
14.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333,0,nan,UNKNOWN
14.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-333,0,nan,UNKNOWN
14.618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271,0,nan,UNKNOWN
14.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-271,0,nan,UNKNOWN
14.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213,0,nan,UNKNOWN
14.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-213,0,nan,UNKNOWN
14.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184,0,nan,UNKNOWN
14.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-184,0,nan,UNKNOWN
14.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168,0,nan,UNKNOWN
14.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-168,0,nan,UNKNOWN
15.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156,0,nan,UNKNOWN
15.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-156,0,nan,UNKNOWN
15.118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144,0,nan,UNKNOWN
15.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-144,0,nan,UNKNOWN
15.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135,0,nan,UNKNOWN
15.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135,0,nan,UNKNOWN
15.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124,0,nan,UNKNOWN
15.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-124,0,nan,UNKNOWN
15.418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109,0,nan,UNKNOWN
15.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109,0,nan,UNKNOWN
15.518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98,0,nan,UNKNOWN
