t,vx,wz,tgt_r,tgt_l,spd_r,spd_l,err_r,err_l,ticks_r,ticks_l,dist_r,dist_l,raw_angle,filtered_angle,error,weld,ff_r,ff_l,kickstart_r,kickstart_l
3.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
3.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
4.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,False,False
5.756,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
5.806,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
5.856,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,0,0.0,0.0,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
5.906,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
5.956,0.05,0.0,0.05,0.05,0.0,0.0025,0.05,0.0475,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.006,0.05,0.0,0.05,0.05,0.0,0.0025,0.05,0.0475,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.057,0.05,0.0,0.05,0.05,0.0,0.002,0.05,0.048,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
6.106,0.05,0.0,0.05,0.05,0.0,0.002,0.05,0.048,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
6.156,0.05,0.0,0.05,0.05,0.0,0.002,0.05,0.048,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
6.206,0.05,0.0,0.05,0.05,0.0,0.0016,0.05,0.0484,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.256,0.05,0.0,0.05,0.05,0.0,0.0016,0.05,0.0484,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.306,0.05,0.0,0.05,0.05,0.0,0.0013,0.05,0.0487,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.356,0.05,0.0,0.05,0.05,0.0,0.0013,0.05,0.0487,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.406,0.05,0.0,0.05,0.05,0.0,0.0013,0.05,0.0487,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.456,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.506,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.556,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.606,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.656,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.706,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.756,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,0,1,0.0,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.806,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.856,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.906,0.05,0.0,0.05,0.05,0.0025,0.0,0.0475,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
6.956,0.05,0.0,0.05,0.05,0.0025,0.0,0.0475,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.006,0.05,0.0,0.05,0.05,0.002,0.0,0.048,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.2696,True,False
7.057,0.05,0.0,0.05,0.05,0.002,0.0,0.048,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.2696,True,False
7.106,0.05,0.0,0.05,0.05,0.0016,0.0,0.0484,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.0,0.2696,True,False
7.156,0.05,0.0,0.05,0.05,0.0016,0.0,0.0484,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.206,0.05,0.0,0.05,0.05,0.0016,0.0,0.0484,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.256,0.05,0.0,0.05,0.05,0.0013,0.0,0.0487,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.306,0.05,0.0,0.05,0.05,0.0013,0.0,0.0487,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.356,0.05,0.0,0.05,0.05,0.0013,0.0,0.0487,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.406,0.05,0.0,0.05,0.05,0.001,0.0,0.049,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.456,0.05,0.0,0.05,0.05,0.001,0.0,0.049,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.506,0.05,0.0,0.05,0.05,0.001,0.0,0.049,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.556,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,1,0.0009,0.0009,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.606,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.656,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.706,0.05,0.0,0.05,0.05,0.0,0.0025,0.05,0.0475,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.756,0.05,0.0,0.05,0.05,0.0,0.0025,0.05,0.0475,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.806,0.05,0.0,0.05,0.05,0.0,0.002,0.05,0.048,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
7.856,0.05,0.0,0.05,0.05,0.0,0.002,0.05,0.048,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.0,False,True
7.906,0.05,0.0,0.05,0.05,0.0,0.0016,0.05,0.0484,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
7.956,0.05,0.0,0.05,0.05,0.0,0.0016,0.05,0.0484,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.006,0.05,0.0,0.05,0.05,0.0,0.0016,0.05,0.0484,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.057,0.05,0.0,0.05,0.05,0.0,0.0013,0.05,0.0487,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.106,0.05,0.0,0.05,0.05,0.0,0.0013,0.05,0.0487,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.156,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.206,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.256,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.306,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.356,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.406,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.456,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.506,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.556,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,1,2,0.0009,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.606,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.656,0.05,0.0,0.05,0.05,0.0037,0.0,0.0463,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.706,0.05,0.0,0.05,0.05,0.0037,0.0,0.0463,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.756,0.05,0.0,0.05,0.05,0.0037,0.0,0.0463,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.806,0.05,0.0,0.05,0.05,0.003,0.0,0.047,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.856,0.05,0.0,0.05,0.05,0.003,0.0,0.047,0.05,2,2,0.0019,0.0019,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.906,0.05,0.0,0.05,0.05,0.003,0.0,0.047,0.05,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
8.956,0.05,0.0,0.05,0.05,0.0024,0.0025,0.0476,0.0475,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.006,0.05,0.0,0.05,0.05,0.0024,0.0025,0.0476,0.0475,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.057,0.05,0.0,0.05,0.05,0.0019,0.002,0.0481,0.048,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
9.106,0.05,0.0,0.05,0.05,0.0019,0.002,0.0481,0.048,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.0,0.0,True,True
9.156,0.05,0.0,0.05,0.05,0.0015,0.0016,0.0485,0.0484,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.206,0.05,0.0,0.05,0.05,0.0015,0.0016,0.0485,0.0484,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.256,0.05,0.0,0.05,0.05,0.0012,0.0013,0.0488,0.0487,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.306,0.05,0.0,0.05,0.05,0.0012,0.0013,0.0488,0.0487,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.356,0.05,0.0,0.05,0.05,0.0012,0.0013,0.0488,0.0487,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.406,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.456,0.05,0.0,0.05,0.05,0.0,0.001,0.05,0.049,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.506,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.556,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,2,3,0.0019,0.0028,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.606,0.05,0.0,0.05,0.05,0.0,0.0,0.05,0.05,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.656,0.05,0.0,0.05,0.05,0.0025,0.0025,0.0475,0.0475,3,4,0.0028,0.0037,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.706,0.05,0.0,0.05,0.05,0.0025,0.0025,0.0475,0.0475,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.756,0.05,0.0,0.05,0.05,0.0052,0.0052,0.0448,0.0448,4,5,0.0037,0.0046,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.806,0.05,0.0,0.05,0.05,0.0052,0.0052,0.0448,0.0448,5,6,0.0046,0.0056,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.856,0.05,0.0,0.05,0.05,0.0052,0.0052,0.0448,0.0448,5,6,0.0046,0.0056,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.906,0.05,0.0,0.05,0.05,0.0105,0.0105,0.0395,0.0395,7,8,0.0065,0.0074,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
9.956,0.05,0.0,0.05,0.05,0.0105,0.0105,0.0395,0.0395,7,8,0.0065,0.0074,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.006,0.05,0.0,0.05,0.05,0.0174,0.0137,0.0326,0.0363,10,10,0.0093,0.0093,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.057,0.05,0.0,0.05,0.05,0.0174,0.0137,0.0326,0.0363,10,10,0.0093,0.0093,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.106,0.05,0.0,0.05,0.05,0.0174,0.0137,0.0326,0.0363,12,13,0.0111,0.012,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.156,0.05,0.0,0.05,0.05,0.0154,0.0157,0.0346,0.0343,12,13,0.0111,0.012,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.206,0.05,0.0,0.05,0.05,0.0154,0.0157,0.0346,0.0343,15,15,0.0139,0.0139,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.256,0.05,0.0,0.05,0.05,0.0204,0.0168,0.0296,0.0332,15,15,0.0139,0.0139,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.306,0.05,0.0,0.05,0.05,0.0204,0.0168,0.0296,0.0332,19,18,0.0176,0.0167,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.356,0.05,0.0,0.05,0.05,0.0204,0.0168,0.0296,0.0332,19,18,0.0176,0.0167,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.406,0.05,0.0,0.05,0.05,0.027,0.0224,0.023,0.0276,21,20,0.0195,0.0185,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.456,0.05,0.0,0.05,0.05,0.027,0.0224,0.023,0.0276,21,20,0.0195,0.0185,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.506,0.05,0.0,0.05,0.05,0.027,0.0224,0.023,0.0276,22,21,0.0204,0.0195,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.556,0.05,0.0,0.05,0.05,0.0187,0.0159,0.0313,0.0341,22,21,0.0204,0.0195,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.606,0.05,0.0,0.05,0.05,0.0187,0.0159,0.0313,0.0341,23,22,0.0213,0.0204,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
10.656,0.05,0.0,0.05,0.05,0.0149,0.0133,0.0351,0.0367,23,22,0.0213,0.0204,nan,nan,nan,UNKNOWN,0.2696,0.2696,False,False
